population,condition,seed,min_agent_score,mean_agent_score,score_sd,bottom_two_mean_score,score_gini
competitive,no_trade,119,3,5.8,4.66476151587624,3.0,0.35862068965517246
competitive,no_trade,120,2,3.8,2.638181191654584,2.0,0.3157894736842106
competitive,no_trade,121,1,7.8,5.635601121442148,2.5,0.40000000000000013
competitive,no_trade,122,1,9.6,8.452218643646175,2.0,0.4750000000000001
competitive,no_trade,123,1,3.2,1.7204650534085253,1.5,0.30000000000000004
competitive,no_trade,124,3,5.4,2.244994432064365,3.0,0.22222222222222232
competitive,no_trade,125,3,5.6,3.8781438859330635,3.0,0.3285714285714285
competitive,no_trade,126,3,7.2,6.493073232299172,3.0,0.4111111111111112
competitive,no_trade,127,3,9.6,8.309031231136395,4.5,0.3916666666666666
competitive,no_trade,128,3,5.4,2.244994432064365,3.0,0.22222222222222232
competitive,no_trade,129,3,6.8,3.3105890714493698,3.5,0.2705882352941178
competitive,no_trade,130,2,6.6,4.5431266766402185,2.0,0.37575757575757573
competitive,no_trade,131,3,5.2,2.227105745132009,3.0,0.23076923076923084
competitive,no_trade,132,3,4.2,1.469693845669907,3.0,0.17142857142857149
competitive,no_trade,133,3,7.0,3.847076812334269,3.0,0.29714285714285715
competitive,no_trade,134,2,3.4,1.4966629547095764,2.0,0.23529411764705888
competitive,no_trade,135,2,5.0,2.0976176963403033,2.5,0.22399999999999998
competitive,no_trade,136,1,3.4,1.8547236990991407,1.5,0.3058823529411765
competitive,no_trade,137,1,4.6,4.127953488110059,1.0,0.4695652173913043
competitive,no_trade,138,1,10.8,10.49571341072154,2.0,0.5111111111111111
competitive,no_trade,139,3,7.2,4.791659420284375,3.0,0.34444444444444455
competitive,no_trade,140,2,6.0,4.774934554525329,2.0,0.40000000000000013
competitive,no_trade,141,3,9.0,7.58946638440411,4.5,0.3733333333333333
competitive,no_trade,142,1,5.4,3.006659275674582,2.0,0.3111111111111111
competitive,no_trade,143,1,4.0,2.6076809620810595,1.5,0.3600000000000001
competitive,no_trade,144,0,5.4,6.6211781428987395,0.5,0.6074074074074074
competitive,no_trade,145,2,7.8,5.2306787322488075,2.5,0.35897435897435903
competitive,no_trade,146,3,8.0,7.58946638440411,3.0,0.42999999999999994
competitive,no_trade,147,2,7.4,5.817215828899595,2.5,0.41081081081081083
competitive,no_trade,148,1,5.0,3.521363372331802,1.5,0.3840000000000001
competitive,no_trade,149,0,4.4,4.2708313008125245,1.0,0.509090909090909
competitive,no_trade,150,2,4.8,3.762977544445356,2.0,0.3833333333333333
competitive,no_trade,151,3,4.2,1.469693845669907,3.0,0.17142857142857149
competitive,no_trade,152,1,7.6,11.723480711802274,1.0,0.6526315789473685
competitive,no_trade,153,3,7.4,4.841487374764082,3.0,0.34594594594594597
competitive,no_trade,154,2,6.0,5.176871642217914,2.5,0.41333333333333333
competitive,no_trade,155,1,6.4,4.8,2.0,0.40000000000000013
competitive,no_trade,156,2,5.0,2.1908902300206643,2.5,0.24
competitive,no_trade,157,3,4.2,1.469693845669907,3.0,0.17142857142857149
competitive,no_trade,158,3,5.2,1.9390719429665317,3.0,0.19999999999999996
competitive,no_trade,159,1,4.4,2.8000000000000003,2.0,0.34545454545454546
competitive,no_trade,160,2,3.2,1.469693845669907,2.0,0.2250000000000001
competitive,no_trade,161,0,5.0,3.847076812334269,1.5,0.41600000000000015
competitive,no_trade,162,3,3.6,1.2,3.0,0.1333333333333333
competitive,no_trade,163,3,4.0,1.2649110640673518,3.0,0.16000000000000014
competitive,no_trade,164,2,6.0,3.286335345030997,2.5,0.30666666666666664
competitive,no_trade,165,2,3.4,1.3564659966250538,2.5,0.18823529411764706
competitive,no_trade,166,3,3.8,1.16619037896906,3.0,0.1473684210526316
competitive,no_trade,167,3,6.6,5.425863986500215,3.0,0.38787878787878793
competitive,no_trade,168,2,3.0,1.5491933384829668,2.0,0.24
competitive,no_trade,169,2,5.8,4.308131845707603,2.0,0.38620689655172424
competitive,no_trade,170,1,7.6,5.571355310873648,2.0,0.40000000000000013
competitive,no_trade,171,1,4.2,2.4819347291981715,2.0,0.32380952380952377
competitive,no_trade,172,2,4.2,2.4,2.0,0.3047619047619048
competitive,no_trade,173,1,6.0,5.727128425310541,2.0,0.4666666666666668
competitive,no_trade,174,2,6.8,5.67097875150313,2.5,0.42352941176470593
competitive,no_trade,175,3,5.0,1.2649110640673518,3.5,0.1280000000000001
competitive,no_trade,176,3,9.8,6.305553108173779,3.0,0.3510204081632653
competitive,no_trade,177,3,6.4,4.029888335921977,3.0,0.3125
competitive,no_trade,178,3,6.0,2.6832815729997477,3.0,0.24
competitive,no_trade,179,0,5.0,3.4641016151377544,1.0,0.3840000000000001
competitive,no_trade,180,2,4.4,1.624807680927192,2.5,0.19999999999999996
competitive,no_trade,181,1,10.6,12.009995836801941,2.0,0.5433962264150944
competitive,no_trade,182,1,4.2,2.925747767665559,1.5,0.38095238095238093
competitive,no_trade,183,2,5.4,2.65329983228432,3.0,0.2666666666666666
competitive,no_trade,184,3,4.8,1.6,3.0,0.18333333333333335
competitive,no_trade,185,2,3.6,1.3564659966250536,2.5,0.19999999999999996
competitive,no_trade,186,2,3.8,1.469693845669907,2.5,0.21052631578947367
competitive,no_trade,187,1,5.4,4.586937976471886,2.0,0.4296296296296296
competitive,no_trade,188,3,5.8,2.7129319932501077,3.0,0.24827586206896557
competitive,no_trade,189,0,6.6,3.97994974842648,3.0,0.3272727272727274
competitive,no_trade,190,2,4.0,1.6733200530681511,2.5,0.21999999999999997
competitive,no_trade,191,3,4.6,1.3564659966250536,3.0,0.15652173913043477
competitive,no_trade,192,2,7.2,8.034923770640267,2.0,0.5111111111111111
competitive,no_trade,193,1,5.0,3.8987177379235853,1.5,0.41600000000000015
competitive,no_trade,194,3,8.6,4.498888751680798,4.5,0.28837209302325584
competitive,no_trade,195,1,4.6,1.9595917942265424,2.5,0.20869565217391317
competitive,no_trade,196,1,10.6,9.810198774744578,1.5,0.4830188679245284
competitive,no_trade,197,1,4.6,2.727636339397171,2.0,0.33043478260869574
competitive,no_trade,198,2,6.8,5.381449618829484,2.5,0.40000000000000013
competitive,no_trade,199,1,5.4,4.586937976471886,2.0,0.4296296296296296
competitive,public_pool,0,2,11.2,13.075167302944923,2.5,0.5357142857142858
competitive,public_pool,1,2,5.6,4.923413450036469,2.0,0.4285714285714286
competitive,public_pool,2,2,4.4,2.727636339397171,2.0,0.3272727272727274
competitive,public_pool,3,0,2.4,2.0591260281974,0.5,0.4666666666666668
competitive,public_pool,4,3,4.2,1.469693845669907,3.0,0.17142857142857149
competitive,public_pool,5,1,2.6,1.8547236990991407,1.0,0.36923076923076925
competitive,public_pool,6,3,10.4,7.49933330370107,3.5,0.3769230769230769
competitive,public_pool,7,3,7.2,2.925747767665559,4.5,0.22222222222222232
competitive,public_pool,8,0,7.2,5.564171097297422,1.5,0.43333333333333335
competitive,public_pool,9,3,7.8,3.3105890714493698,4.5,0.23589743589743595
competitive,public_pool,10,2,5.0,2.449489742783178,2.5,0.272
competitive,public_pool,11,3,6.8,4.3999999999999995,3.0,0.3294117647058823
competitive,public_pool,12,1,8.8,9.239047569960878,1.0,0.5363636363636364
competitive,public_pool,13,0,6.0,7.293833011524188,0.5,0.6000000000000001
competitive,public_pool,14,0,3.6,3.4985711369071804,0.0,0.5333333333333334
competitive,public_pool,15,1,5.4,3.8781438859330635,2.0,0.3851851851851853
competitive,public_pool,16,0,7.4,9.499473669630333,1.0,0.6054054054054054
competitive,public_pool,17,1,7.8,6.675327707311454,2.0,0.45128205128205123
competitive,public_pool,18,3,8.8,8.908422980528034,3.0,0.47272727272727266
competitive,public_pool,19,2,6.8,4.166533331199932,2.5,0.3411764705882354
competitive,public_pool,20,2,3.8,1.469693845669907,2.5,0.21052631578947367
competitive,public_pool,21,2,6.2,4.354308211415448,2.5,0.3612903225806452
competitive,public_pool,22,2,5.6,4.409081537009721,2.5,0.3857142857142857
competitive,public_pool,23,2,5.4,2.8000000000000003,2.5,0.28148148148148144
competitive,public_pool,24,3,6.6,5.817215828899596,3.0,0.40000000000000013
competitive,public_pool,25,2,6.6,5.607138307550475,2.5,0.4242424242424243
competitive,public_pool,26,1,5.0,2.756809750418044,2.0,0.30400000000000005
competitive,public_pool,27,1,4.6,2.244994432064365,2.0,0.26086956521739135
competitive,public_pool,28,1,6.6,5.535341001239219,2.0,0.4242424242424243
competitive,public_pool,29,2,7.2,8.034923770640267,2.0,0.5111111111111111
competitive,public_pool,30,1,9.0,5.403702434442518,3.5,0.33777777777777773
competitive,public_pool,31,3,9.0,5.059644256269407,4.5,0.30222222222222217
competitive,public_pool,32,2,5.0,2.449489742783178,2.5,0.272
competitive,public_pool,33,1,8.4,11.447270417003349,1.0,0.6190476190476191
competitive,public_pool,34,3,7.4,5.388877434122992,3.0,0.3567567567567569
competitive,public_pool,35,1,5.6,3.2,2.0,0.3142857142857143
competitive,public_pool,36,2,4.8,2.4819347291981715,2.5,0.28333333333333344
competitive,public_pool,37,2,4.2,2.4819347291981715,2.5,0.2857142857142858
competitive,public_pool,38,3,4.6,1.3564659966250538,3.0,0.15652173913043477
competitive,public_pool,39,1,6.4,4.223742416388575,3.0,0.33750000000000013
competitive,public_pool,40,1,6.8,4.915282290977803,2.0,0.40000000000000013
competitive,public_pool,41,2,7.0,7.127411872482185,2.5,0.46857142857142864
competitive,public_pool,42,3,5.4,1.2,4.5,0.08888888888888902
competitive,public_pool,43,2,7.2,7.0823724838503095,2.0,0.4666666666666668
competitive,public_pool,44,3,8.0,7.127411872482185,3.0,0.41000000000000014
competitive,public_pool,45,2,6.2,5.075431016179809,2.5,0.40000000000000013
competitive,public_pool,46,1,6.4,7.525955088890712,1.0,0.5625
competitive,public_pool,47,2,4.0,1.7888543819998317,2.0,0.24
competitive,public_pool,48,1,4.4,2.8000000000000003,2.0,0.34545454545454546
competitive,public_pool,49,3,9.4,5.535341001239219,3.0,0.3148936170212766
competitive,public_pool,50,2,5.8,3.3704599092705436,3.0,0.3034482758620689
competitive,public_pool,51,2,5.8,4.915282290977803,2.0,0.4275862068965517
competitive,public_pool,52,1,4.8,3.9698866482558417,1.5,0.43333333333333335
competitive,public_pool,53,3,5.0,1.7888543819998317,3.5,0.19199999999999995
competitive,public_pool,54,2,3.6,1.3564659966250538,2.5,0.19999999999999996
competitive,public_pool,55,1,3.4,2.244994432064365,1.0,0.3529411764705883
competitive,public_pool,56,2,7.0,6.0332412515993425,2.5,0.4342857142857144
competitive,public_pool,57,3,6.8,4.791659420284375,3.0,0.3411764705882354
competitive,public_pool,58,0,3.2,1.9390719429665317,1.5,0.32499999999999996
competitive,public_pool,59,2,5.8,4.791659420284375,2.5,0.40000000000000013
competitive,public_pool,60,3,4.4,1.3564659966250536,3.0,0.16363636363636358
competitive,public_pool,61,3,5.0,1.6733200530681511,3.0,0.17599999999999993
competitive,public_pool,62,1,6.0,7.536577472566709,1.5,0.5466666666666666
competitive,public_pool,63,1,3.6,2.0591260281974,1.5,0.3111111111111111
competitive,public_pool,64,1,8.0,8.221921916437786,2.0,0.49
competitive,public_pool,65,3,4.4,1.3564659966250538,3.0,0.16363636363636358
competitive,public_pool,66,2,7.0,4.2895221179054435,4.0,0.29714285714285715
competitive,public_pool,67,2,6.6,4.2708313008125245,2.0,0.35151515151515156
competitive,public_pool,68,3,7.2,3.059411708155671,4.5,0.2333333333333334
competitive,public_pool,69,1,6.0,4.516635916254486,1.0,0.41333333333333333
competitive,public_pool,70,3,6.0,2.280350850198276,4.0,0.19999999999999996
competitive,public_pool,71,2,3.4,1.4966629547095764,2.0,0.23529411764705888
competitive,public_pool,72,3,7.4,5.425863986500215,3.5,0.34594594594594597
competitive,public_pool,73,1,9.6,7.939773296511683,2.0,0.44999999999999996
competitive,public_pool,74,0,6.0,3.286335345030997,2.5,0.28
competitive,public_pool,75,1,4.8,3.9698866482558417,1.5,0.43333333333333335
competitive,public_pool,76,1,3.6,2.8000000000000003,1.5,0.37777777777777777
competitive,public_pool,77,3,5.4,2.939387691339814,3.0,0.2666666666666666
competitive,public_pool,78,3,6.2,3.059411708155671,4.0,0.2451612903225806
competitive,public_pool,79,1,4.4,2.8000000000000003,2.0,0.34545454545454546
competitive,public_pool,80,4,10.2,7.110555533852471,5.0,0.33725490196078445
competitive,public_pool,81,0,6.8,3.7629775444453557,3.0,0.2941176470588236
competitive,public_pool,82,1,7.4,8.014985963805552,1.5,0.518918918918919
competitive,public_pool,83,3,7.4,4.409081537009721,3.0,0.32432432432432434
competitive,public_pool,84,2,7.0,5.761944116355173,2.0,0.4228571428571428
competitive,public_pool,85,0,6.2,4.915282290977803,1.5,0.4258064516129032
competitive,public_pool,86,0,3.2,1.9390719429665317,1.5,0.32499999999999996
competitive,public_pool,87,1,3.6,2.0591260281974,1.5,0.3111111111111111
competitive,public_pool,88,3,5.4,2.244994432064365,3.0,0.22222222222222232
competitive,public_pool,89,1,6.2,5.635601121442149,1.5,0.4774193548387098
competitive,public_pool,90,1,4.2,1.9390719429665317,2.0,0.24761904761904763
competitive,public_pool,91,3,7.8,3.3105890714493698,4.5,0.23589743589743595
competitive,public_pool,92,1,4.8,3.4871191548325386,1.5,0.3833333333333333
competitive,public_pool,93,1,3.2,1.9390719429665317,1.5,0.32499999999999996
competitive,public_pool,94,3,5.4,3.4985711369071804,3.0,0.3111111111111111
competitive,public_pool,95,3,4.8,1.4696938456699071,3.5,0.16666666666666674
competitive,public_pool,96,2,7.0,4.732863826479693,2.0,0.36571428571428566
competitive,public_pool,97,1,4.8,2.7129319932501077,2.0,0.31666666666666665
competitive,public_pool,98,3,3.8,1.16619037896906,3.0,0.1473684210526316
competitive,public_pool,99,2,6.8,3.7629775444453557,2.5,0.3058823529411765
competitive,public_pool,100,1,5.4,4.223742416388575,1.5,0.41481481481481497
competitive,public_pool,101,3,4.8,1.469693845669907,3.0,0.15000000000000013
competitive,public_pool,102,2,4.2,1.469693845669907,2.5,0.19047619047619047
competitive,public_pool,103,3,13.2,7.35934779718964,4.5,0.303030303030303
competitive,public_pool,104,2,4.8,2.4819347291981715,2.5,0.28333333333333344
competitive,public_pool,105,3,5.8,2.4819347291981715,3.0,0.23448275862068968
competitive,public_pool,106,2,5.2,2.4819347291981715,2.5,0.2615384615384615
competitive,public_pool,107,1,4.4,2.8000000000000003,2.0,0.34545454545454546
competitive,public_pool,108,0,5.4,3.4985711369071804,2.5,0.3407407407407408
competitive,public_pool,109,3,4.4,1.3564659966250538,3.0,0.16363636363636358
competitive,public_pool,110,3,4.6,1.3564659966250536,3.0,0.15652173913043477
competitive,public_pool,111,1,6.8,7.30479294709987,1.5,0.5176470588235293
competitive,public_pool,112,2,4.6,2.1540659228538015,2.5,0.26086956521739135
competitive,public_pool,113,3,7.2,3.655133376499413,3.5,0.2777777777777779
competitive,public_pool,114,3,5.4,2.939387691339814,3.0,0.2666666666666666
competitive,public_pool,115,1,6.6,5.851495535331118,2.0,0.4606060606060607
competitive,public_pool,116,1,7.4,7.059745037889116,2.0,0.464864864864865
competitive,public_pool,117,2,5.6,4.409081537009721,2.5,0.3857142857142857
competitive,public_pool,118,2,3.6,1.624807680927192,2.0,0.24444444444444446
competitive,public_pool,119,3,5.8,4.66476151587624,3.0,0.35862068965517246
competitive,public_pool,120,2,3.8,2.638181191654584,2.0,0.3157894736842106
competitive,public_pool,121,1,7.8,5.635601121442148,2.5,0.40000000000000013
competitive,public_pool,122,1,9.6,8.452218643646175,2.0,0.4750000000000001
competitive,public_pool,123,1,3.2,1.7204650534085253,1.5,0.30000000000000004
competitive,public_pool,124,3,5.4,2.244994432064365,3.0,0.22222222222222232
competitive,public_pool,125,3,5.6,3.8781438859330635,3.0,0.3285714285714285
competitive,public_pool,126,3,7.2,6.493073232299172,3.0,0.4111111111111112
competitive,public_pool,127,3,9.6,8.309031231136395,4.5,0.3916666666666666
competitive,public_pool,128,3,5.4,2.244994432064365,3.0,0.22222222222222232
competitive,public_pool,129,3,6.8,3.3105890714493698,3.5,0.2705882352941178
competitive,public_pool,130,2,6.6,4.5431266766402185,2.0,0.37575757575757573
competitive,public_pool,131,3,5.2,2.227105745132009,3.0,0.23076923076923084
competitive,public_pool,132,3,4.2,1.469693845669907,3.0,0.17142857142857149
competitive,public_pool,133,3,7.0,3.847076812334269,3.0,0.29714285714285715
competitive,public_pool,134,2,3.4,1.4966629547095764,2.0,0.23529411764705888
competitive,public_pool,135,2,5.0,2.0976176963403033,2.5,0.22399999999999998
competitive,public_pool,136,1,3.4,1.8547236990991407,1.5,0.3058823529411765
competitive,public_pool,137,1,4.6,4.127953488110059,1.0,0.4695652173913043
competitive,public_pool,138,1,10.8,10.49571341072154,2.0,0.5111111111111111
competitive,public_pool,139,3,7.2,4.791659420284375,3.0,0.34444444444444455
competitive,public_pool,140,2,6.0,4.774934554525329,2.0,0.40000000000000013
competitive,public_pool,141,3,9.0,7.58946638440411,4.5,0.3733333333333333
competitive,public_pool,142,1,5.4,3.006659275674582,2.0,0.3111111111111111
competitive,public_pool,143,1,4.0,2.6076809620810595,1.5,0.3600000000000001
competitive,public_pool,144,0,5.4,6.6211781428987395,0.5,0.6074074074074074
